user_id,service_id,nth_renewal,pay_date,start_date,expiration_date,amount,on_date,churn
3173,4150,0,2018-11-21,2018-11-21,2018-12-21,1,2018-12-07,1.0
3174,4151,0,2018-11-21,2018-11-21,2019-02-21,3,2019-02-07,0.0
3174,4151,1,2019-02-19,2019-02-21,2019-03-21,1,2019-03-07,0.0
3174,4151,2,2019-04-03,2019-04-03,2019-05-03,1,2019-04-19,1.0
2788,4152,0,2018-11-21,2018-11-21,2018-12-21,1,2018-12-07,0.0
2788,4152,1,2018-12-18,2018-12-21,2019-01-21,1,2019-01-07,0.0
2788,4152,2,2019-01-19,2019-01-21,2019-02-21,1,2019-02-07,0.0
2788,4152,3,2019-02-21,2019-02-21,2019-03-21,1,2019-03-07,0.0
2788,4152,4,2019-03-23,2019-03-23,2019-04-23,1,2019-04-09,0.0
2743,4153,0,2018-11-21,2018-11-21,2019-02-21,3,2019-02-07,1.0
3175,4154,0,2018-11-21,2018-11-21,2018-12-21,1,2018-12-07,1.0
496,4155,0,2018-11-21,2018-11-21,2018-12-21,1,2018-12-07,0.0
496,4155,1,2018-12-20,2018-12-21,2019-01-21,1,2019-01-07,0.0
496,4155,2,2019-01-29,2019-01-29,2019-02-28,1,2019-02-14,0.0
496,4155,3,2019-02-25,2019-02-28,2019-03-28,1,2019-03-14,1.0
988,4156,0,2018-11-22,2018-11-22,2019-02-22,3,2019-02-08,1.0
3176,4157,0,2018-11-22,2018-11-22,2019-02-22,3,2019-02-08,0.0
3176,4157,1,2019-02-22,2019-02-22,2019-03-22,1,2019-03-08,0.0
3176,4157,2,2019-03-22,2019-03-22,2019-04-22,1,2019-04-08,1.0
3177,4158,0,2018-11-22,2018-11-22,2018-12-22,1,2018-12-08,0.0
3178,4159,0,2018-11-22,2018-11-22,2018-12-22,1,2018-12-08,0.0
3178,4159,1,2018-12-25,2018-12-25,2019-01-25,1,2019-01-11,0.0
3178,4159,2,2019-01-24,2019-01-25,2019-04-25,3,2019-04-11,1.0
3179,4160,0,2018-11-22,2018-11-22,2019-02-22,3,2019-02-08,1.0
2730,4161,0,2018-11-22,2018-11-22,2018-12-22,1,2018-12-08,1.0
3181,4163,0,2018-11-22,2018-11-22,2018-12-22,1,2018-12-08,1.0
3183,4165,0,2018-11-22,2018-11-22,2018-12-22,1,2018-12-08,1.0
1529,4166,0,2018-11-22,2018-11-22,2019-02-22,3,2019-02-08,1.0
3184,4167,0,2018-11-22,2018-11-22,2019-02-22,3,2019-02-08,1.0
93,4169,0,2018-11-22,2018-11-22,2018-12-22,1,2018-12-08,0.0
93,4169,1,2018-12-23,2018-12-23,2019-01-23,1,2019-01-09,0.0
93,4169,2,2019-01-21,2019-01-23,2019-02-23,1,2019-02-09,0.0
93,4169,3,2019-02-20,2019-02-23,2019-03-23,1,2019-03-09,0.0
93,4169,4,2019-03-22,2019-03-23,2019-04-23,1,2019-04-09,0.0
2730,4170,0,2018-11-22,2018-11-22,2018-12-22,1,2018-12-08,1.0
496,4172,0,2018-11-22,2018-11-22,2018-12-22,1,2018-12-08,0.0
496,4172,1,2018-12-20,2018-12-22,2019-01-22,1,2019-01-08,0.0
496,4172,2,2019-01-19,2019-01-22,2019-02-22,1,2019-02-08,0.0
496,4172,3,2019-02-20,2019-02-22,2019-03-22,1,2019-03-08,0.0
496,4172,4,2019-03-19,2019-03-22,2019-04-22,1,2019-04-08,0.0
3187,4173,0,2018-11-22,2018-11-22,2018-12-22,1,2018-12-08,0.0
3187,4173,1,2018-12-23,2018-12-23,2019-03-23,3,2019-03-09,0.0
3187,4173,2,2019-03-21,2019-03-23,2019-04-23,1,2019-04-09,0.0
3188,4174,0,2018-11-22,2018-11-22,2018-12-22,1,2018-12-08,1.0
3189,4175,0,2018-11-22,2018-11-22,2018-12-22,1,2018-12-08,1.0
2507,4176,0,2018-11-22,2018-11-22,2019-02-22,3,2019-02-08,1.0
3190,4178,0,2018-11-22,2018-11-22,2019-02-22,3,2019-02-08,0.0
3190,4178,1,2019-02-21,2019-02-22,2019-03-22,1,2019-03-08,0.0
3191,4179,0,2018-11-22,2018-11-22,2019-02-22,3,2019-02-08,1.0
3192,4180,0,2018-11-22,2018-11-22,2018-12-22,1,2018-12-08,1.0
3192,4181,0,2018-11-22,2018-11-22,2018-12-22,1,2018-12-08,1.0
3193,4182,0,2018-11-22,2018-11-22,2018-12-22,1,2018-12-08,1.0
3195,4184,0,2018-11-22,2018-11-22,2018-12-22,1,2018-12-08,1.0
3196,4185,0,2018-11-22,2018-11-22,2018-12-22,1,2018-12-08,0.0
3196,4185,1,2019-01-03,2019-01-03,2019-02-03,1,2019-01-20,1.0
3197,4186,0,2018-11-23,2018-11-23,2019-02-23,3,2019-02-09,1.0
3198,4187,0,2018-11-23,2018-11-23,2019-02-23,3,2019-02-09,0.0
3198,4187,1,2019-02-21,2019-02-23,2019-03-23,1,2019-03-09,1.0
2507,4188,0,2018-11-23,2018-11-23,2019-02-23,3,2019-02-09,1.0
265,4189,0,2018-11-23,2018-11-23,2019-02-23,3,2019-02-09,1.0
3199,4190,0,2018-11-23,2018-11-23,2018-12-23,1,2018-12-09,1.0
3200,4191,0,2018-11-23,2018-11-23,2019-02-23,3,2019-02-09,0.0
2507,4193,0,2018-11-23,2018-11-23,2019-02-23,3,2019-02-09,1.0
2507,4194,0,2018-11-23,2018-11-23,2019-02-23,3,2019-02-09,1.0
3203,4196,0,2018-11-23,2018-11-23,2018-12-23,1,2018-12-09,1.0
3204,4197,0,2018-11-23,2018-11-23,2019-02-23,3,2019-02-09,0.0
3204,4197,1,2019-02-20,2019-02-23,2019-03-23,1,2019-03-09,0.0
3204,4197,2,2019-03-20,2019-03-23,2019-04-23,1,2019-04-09,0.0
3205,4198,0,2018-11-23,2018-11-23,2018-12-23,1,2018-12-09,0.0
3205,4198,1,2018-12-17,2018-12-23,2019-03-23,3,2019-03-09,0.0
3206,4199,0,2018-11-23,2018-11-23,2018-12-23,1,2018-12-09,1.0
3207,4200,0,2018-11-23,2018-11-23,2019-02-23,3,2019-02-09,0.0
3207,4200,1,2019-04-01,2019-04-01,2019-05-01,1,2019-04-17,1.0
3208,4201,0,2018-11-23,2018-11-23,2018-12-23,1,2018-12-09,1.0
3209,4202,0,2018-11-23,2018-11-23,2018-12-23,1,2018-12-09,0.0
3209,4202,1,2018-12-18,2018-12-23,2019-03-23,3,2019-03-09,0.0
3209,4202,2,2019-03-23,2019-03-23,2019-04-23,1,2019-04-09,0.0
3210,4203,0,2018-11-23,2018-11-23,2019-02-23,3,2019-02-09,1.0
3211,4204,0,2018-11-23,2018-11-23,2018-12-23,1,2018-12-09,0.0
3211,4204,1,2018-12-17,2018-12-23,2019-01-23,1,2019-01-09,0.0
3211,4204,2,2019-01-21,2019-01-23,2019-02-23,1,2019-02-09,0.0
3211,4204,3,2019-02-21,2019-02-23,2019-03-23,1,2019-03-09,0.0
3211,4204,4,2019-03-23,2019-03-23,2019-04-23,1,2019-04-09,0.0
3212,4205,0,2018-11-23,2018-11-23,2018-12-23,1,2018-12-09,0.0
3212,4205,1,2018-12-16,2018-12-23,2019-01-23,1,2019-01-09,0.0
3212,4205,2,2019-01-16,2019-01-23,2019-02-23,1,2019-02-09,0.0
3212,4205,3,2019-02-16,2019-02-23,2019-03-23,1,2019-03-09,0.0
3212,4205,4,2019-03-16,2019-03-23,2019-04-23,1,2019-04-09,0.0
3214,4207,0,2018-11-23,2018-11-23,2018-12-23,1,2018-12-09,1.0
1963,4208,0,2018-11-23,2018-11-23,2018-12-23,1,2018-12-09,0.0
1963,4208,1,2018-12-21,2018-12-23,2019-01-23,1,2019-01-09,0.0
1963,4208,2,2019-01-21,2019-01-23,2019-02-23,1,2019-02-09,0.0
1963,4208,3,2019-02-21,2019-02-23,2019-03-23,1,2019-03-09,0.0
1963,4208,4,2019-03-22,2019-03-23,2019-04-23,1,2019-04-09,0.0
2439,4209,0,2018-11-23,2018-11-23,2019-02-23,3,2019-02-09,1.0
3215,4210,0,2018-11-23,2018-11-23,2018-12-23,1,2018-12-09,0.0
3215,4210,1,2018-12-25,2018-12-25,2019-01-25,1,2019-01-11,0.0
3215,4210,2,2019-01-31,2019-01-31,2019-02-28,1,2019-02-14,1.0
2743,4211,0,2018-11-23,2018-11-23,2018-12-23,1,2018-12-09,1.0
3217,4213,0,2018-11-24,2018-11-24,2019-02-24,3,2019-02-10,1.0
3218,4214,0,2018-11-24,2018-11-24,2018-12-24,1,2018-12-10,1.0
3219,4215,0,2018-11-24,2018-11-24,2018-12-24,1,2018-12-10,1.0
1963,4216,0,2018-11-24,2018-11-24,2018-12-24,1,2018-12-10,0.0
1963,4216,1,2018-12-21,2018-12-24,2019-01-24,1,2019-01-10,0.0
1963,4216,2,2019-01-21,2019-01-24,2019-02-24,1,2019-02-10,0.0
1963,4216,3,2019-02-21,2019-02-24,2019-03-24,1,2019-03-10,0.0
1963,4216,4,2019-03-22,2019-03-24,2019-04-24,1,2019-04-10,0.0
3220,4217,0,2018-11-24,2018-11-24,2018-12-24,1,2018-12-10,0.0
3220,4217,1,2018-12-24,2018-12-24,2019-01-24,1,2019-01-10,0.0
3221,4218,0,2018-11-24,2018-11-24,2018-12-24,1,2018-12-10,0.0
3221,4218,1,2018-12-25,2018-12-25,2019-01-25,1,2019-01-11,0.0
3074,4219,0,2018-11-24,2018-11-24,2018-12-24,1,2018-12-10,0.0
3074,4219,1,2018-12-23,2018-12-24,2019-01-24,1,2019-01-10,0.0
3074,4219,2,2019-01-22,2019-01-24,2019-02-24,1,2019-02-10,0.0
3074,4219,3,2019-02-24,2019-02-24,2019-03-24,1,2019-03-10,0.0
3074,4219,4,2019-03-19,2019-03-24,2019-04-24,1,2019-04-10,0.0
1198,4221,0,2018-11-24,2018-11-24,2018-12-24,1,2018-12-10,0.0
1198,4221,1,2018-12-23,2018-12-24,2019-01-24,1,2019-01-10,0.0
1198,4221,2,2019-01-22,2019-01-24,2019-02-24,1,2019-02-10,0.0
1198,4221,3,2019-02-22,2019-02-24,2019-03-24,1,2019-03-10,0.0
1198,4221,4,2019-03-19,2019-03-24,2019-04-24,1,2019-04-10,0.0
3223,4222,0,2018-11-24,2018-11-24,2019-02-24,3,2019-02-10,1.0
2917,4223,0,2018-11-24,2018-11-24,2018-12-24,1,2018-12-10,1.0
2743,4224,0,2018-11-24,2018-11-24,2018-12-24,1,2018-12-10,1.0
3224,4225,0,2018-11-24,2018-11-24,2019-02-24,3,2019-02-10,0.0
3224,4225,1,2019-02-22,2019-02-24,2019-03-24,1,2019-03-10,1.0
3225,4226,0,2018-11-24,2018-11-24,2018-12-24,1,2018-12-10,0.0
3225,4226,1,2018-12-22,2018-12-24,2019-03-24,3,2019-03-10,0.0
3225,4226,2,2019-03-21,2019-03-24,2019-04-24,1,2019-04-10,0.0
3226,4227,0,2018-11-24,2018-11-24,2018-12-24,1,2018-12-10,0.0
3226,4227,1,2018-12-20,2018-12-24,2019-01-24,1,2019-01-10,0.0
1198,4228,0,2018-11-24,2018-11-24,2018-12-24,1,2018-12-10,0.0
1198,4228,1,2018-12-23,2018-12-24,2019-01-24,1,2019-01-10,0.0
1198,4228,2,2019-01-22,2019-01-24,2019-02-24,1,2019-02-10,0.0
1198,4228,3,2019-02-22,2019-02-24,2019-03-24,1,2019-03-10,0.0
1198,4228,4,2019-03-19,2019-03-24,2019-04-24,1,2019-04-10,0.0
3227,4229,0,2018-11-24,2018-11-24,2019-02-24,3,2019-02-10,0.0
676,4230,0,2018-11-24,2018-11-24,2018-12-24,1,2018-12-10,1.0
3228,4231,0,2018-11-24,2018-11-25,2018-12-25,1,2018-12-11,1.0
1600,4232,0,2018-11-25,2018-11-25,2018-12-25,1,2018-12-11,0.0
1600,4232,1,2018-12-23,2018-12-25,2019-01-25,1,2019-01-11,0.0
1600,4232,2,2019-01-23,2019-01-25,2019-02-25,1,2019-02-11,1.0
3055,4233,0,2018-11-25,2018-11-25,2018-12-25,1,2018-12-11,1.0
2507,4234,0,2018-11-25,2018-11-25,2019-02-25,3,2019-02-11,1.0
2507,4235,0,2018-11-25,2018-11-25,2019-02-25,3,2019-02-11,1.0
3229,4236,0,2018-11-25,2018-11-25,2018-12-25,1,2018-12-11,1.0
3230,4237,0,2018-11-25,2018-11-25,2018-12-25,1,2018-12-11,1.0
3232,4239,0,2018-11-25,2018-11-25,2019-02-25,3,2019-02-11,0.0
3232,4239,1,2019-01-23,2019-02-25,2019-03-25,1,2019-03-11,0.0
3232,4239,2,2019-03-27,2019-03-27,2019-04-27,1,2019-04-13,0.0
1163,4240,0,2018-11-25,2018-11-25,2019-02-25,3,2019-02-11,1.0
3234,4242,0,2018-11-25,2018-11-25,2018-12-25,1,2018-12-11,1.0
2507,4243,0,2018-11-25,2018-11-25,2019-02-25,3,2019-02-11,1.0
3236,4245,0,2018-11-25,2018-11-25,2018-12-25,1,2018-12-11,0.0
3236,4245,1,2018-12-20,2018-12-25,2019-03-25,3,2019-03-11,0.0
3236,4245,2,2019-01-14,2019-03-25,2019-04-25,1,2019-04-11,1.0
2730,4246,0,2018-11-25,2018-11-25,2018-12-25,1,2018-12-11,1.0
3237,4247,0,2018-11-25,2018-11-25,2019-02-25,3,2019-02-11,1.0
3238,4248,0,2018-11-25,2018-11-25,2018-12-25,1,2018-12-11,0.0
3238,4248,1,2019-01-05,2019-01-05,2019-02-05,1,2019-01-22,1.0
3239,4249,0,2018-11-25,2018-11-25,2018-12-25,1,2018-12-11,1.0
3240,4250,0,2018-11-25,2018-11-25,2018-12-25,1,2018-12-11,1.0
3241,4251,0,2018-11-25,2018-11-26,2018-12-26,1,2018-12-12,1.0
3239,4252,0,2018-11-26,2018-11-26,2018-12-26,1,2018-12-12,0.0
3239,4252,1,2018-12-18,2018-12-26,2019-01-26,1,2019-01-12,0.0
3239,4252,2,2019-01-29,2019-01-29,2019-02-28,1,2019-02-14,0.0
3239,4252,3,2019-02-21,2019-02-28,2019-03-28,1,2019-03-14,0.0
3239,4252,4,2019-03-30,2019-03-30,2019-04-30,1,2019-04-16,0.0
1252,4253,0,2018-11-26,2018-11-26,2018-12-26,1,2018-12-12,0.0
1252,4253,1,2018-12-24,2018-12-26,2019-01-26,1,2019-01-12,0.0
1252,4253,2,2019-01-24,2019-01-26,2019-02-26,1,2019-02-12,0.0
1252,4253,3,2019-02-25,2019-02-26,2019-03-26,1,2019-03-12,0.0
1252,4253,4,2019-03-19,2019-03-26,2019-04-26,1,2019-04-12,0.0
3242,4254,0,2018-11-26,2018-11-26,2019-02-26,3,2019-02-12,1.0
2507,4255,0,2018-11-26,2018-11-26,2019-02-26,3,2019-02-12,1.0
2730,4256,0,2018-11-26,2018-11-26,2018-12-26,1,2018-12-12,1.0
3243,4257,0,2018-11-26,2018-11-26,2019-02-26,3,2019-02-12,0.0
3243,4257,1,2019-02-23,2019-02-26,2019-03-26,1,2019-03-12,0.0
3243,4257,2,2019-03-24,2019-03-26,2019-04-26,1,2019-04-12,0.0
929,4258,0,2018-11-26,2018-11-26,2018-12-26,1,2018-12-12,0.0
929,4258,1,2018-12-21,2018-12-26,2019-01-26,1,2019-01-12,0.0
929,4258,2,2019-01-23,2019-01-26,2019-02-26,1,2019-02-12,1.0
3244,4259,0,2018-11-26,2018-11-26,2018-12-26,1,2018-12-12,1.0
3115,4260,0,2018-11-26,2018-11-26,2018-12-26,1,2018-12-12,1.0
3246,4262,0,2018-11-26,2018-11-26,2018-12-26,1,2018-12-12,1.0
3248,4264,0,2018-11-26,2018-11-26,2019-02-26,3,2019-02-12,0.0
3248,4264,1,2019-03-06,2019-03-06,2019-04-06,1,2019-03-23,0.0
3248,4264,2,2019-04-03,2019-04-06,2019-05-06,1,2019-04-22,0.0
1050,4265,0,2018-11-26,2018-11-26,2018-12-26,1,2018-12-12,0.0
1050,4265,1,2018-12-21,2018-12-26,2019-01-26,1,2019-01-12,0.0
1050,4265,2,2019-01-24,2019-01-26,2019-02-26,1,2019-02-12,0.0
1050,4265,3,2019-02-26,2019-02-26,2019-03-26,1,2019-03-12,0.0
1050,4265,4,2019-03-20,2019-03-26,2019-04-26,1,2019-04-12,0.0
3249,4266,0,2018-11-26,2018-11-26,2018-12-26,1,2018-12-12,1.0
3250,4267,0,2018-11-26,2018-11-26,2018-12-26,1,2018-12-12,0.0
3250,4267,1,2018-12-29,2018-12-29,2019-01-29,1,2019-01-15,1.0
3251,4268,0,2018-11-26,2018-11-26,2018-12-26,1,2018-12-12,1.0
1169,4269,0,2018-11-26,2018-11-26,2019-02-26,3,2019-02-12,1.0
749,4270,0,2018-11-26,2018-11-26,2018-12-26,1,2018-12-12,0.0
749,4270,1,2018-12-24,2018-12-26,2019-01-26,1,2019-01-12,0.0
749,4270,2,2019-01-23,2019-01-26,2019-02-26,1,2019-02-12,0.0
749,4270,3,2019-03-06,2019-03-06,2019-04-06,1,2019-03-23,0.0
749,4270,4,2019-04-04,2019-04-06,2019-05-06,1,2019-04-22,0.0
3252,4271,0,2018-11-26,2018-11-26,2019-02-26,3,2019-02-12,0.0
3252,4271,1,2019-02-27,2019-02-27,2019-03-27,1,2019-03-13,1.0
1169,4272,0,2018-11-26,2018-11-26,2019-02-26,3,2019-02-12,1.0
3253,4273,0,2018-11-26,2018-11-26,2019-02-26,3,2019-02-12,1.0
3254,4274,0,2018-11-26,2018-11-26,2018-12-26,1,2018-12-12,1.0
3255,4275,0,2018-11-26,2018-11-26,2018-12-26,1,2018-12-12,1.0
3256,4276,0,2018-11-26,2018-11-26,2018-12-26,1,2018-12-12,0.0
3256,4276,1,2018-11-26,2018-12-26,2019-03-26,3,2019-03-12,0.0
3257,4277,0,2018-11-26,2018-11-26,2018-12-26,1,2018-12-12,0.0
3257,4277,1,2019-02-22,2019-02-22,2019-03-22,1,2019-03-08,1.0
3260,4280,0,2018-11-27,2018-11-27,2018-12-27,1,2018-12-13,1.0
3260,4281,0,2018-11-27,2018-11-27,2018-12-27,1,2018-12-13,1.0
2507,4282,0,2018-11-27,2018-11-27,2019-02-27,3,2019-02-13,1.0
2507,4283,0,2018-11-27,2018-11-27,2019-02-27,3,2019-02-13,1.0
3262,4285,0,2018-11-27,2018-11-27,2018-12-27,1,2018-12-13,0.0
3262,4285,1,2018-12-25,2018-12-27,2019-01-27,1,2019-01-13,0.0
3262,4285,2,2019-01-28,2019-01-28,2019-02-28,1,2019-02-14,0.0
3262,4285,3,2019-03-04,2019-03-04,2019-04-04,1,2019-03-21,0.0
3262,4285,4,2019-04-05,2019-04-05,2019-05-05,1,2019-04-21,0.0
3260,4286,0,2018-11-27,2018-11-27,2018-12-27,1,2018-12-13,1.0
3263,4287,0,2018-11-27,2018-11-27,2018-12-27,1,2018-12-13,1.0
3264,4288,0,2018-11-27,2018-11-27,2018-12-27,1,2018-12-13,1.0
3265,4289,0,2018-11-27,2018-11-27,2018-12-27,1,2018-12-13,0.0
3265,4289,1,2018-12-30,2018-12-30,2019-01-30,1,2019-01-16,0.0
3265,4289,2,2019-02-03,2019-02-03,2019-03-03,1,2019-02-17,0.0
3265,4289,3,2019-03-05,2019-03-05,2019-04-05,1,2019-03-22,0.0
3266,4290,0,2018-11-27,2018-11-27,2018-12-27,1,2018-12-13,1.0
3268,4292,0,2018-11-27,2018-11-27,2019-02-27,3,2019-02-13,1.0
1169,4295,0,2018-11-27,2018-11-27,2019-02-27,3,2019-02-13,1.0
327,4296,0,2018-11-27,2018-11-27,2018-12-27,1,2018-12-13,0.0
327,4296,1,2018-12-24,2018-12-27,2019-01-27,1,2019-01-13,0.0
327,4296,2,2019-01-21,2019-01-27,2019-02-27,1,2019-02-13,0.0
327,4296,3,2019-02-20,2019-02-27,2019-03-27,1,2019-03-13,0.0
327,4296,4,2019-03-24,2019-03-27,2019-04-27,1,2019-04-13,0.0
3271,4297,0,2018-11-27,2018-11-27,2018-12-27,1,2018-12-13,1.0
1198,4298,0,2018-11-27,2018-11-27,2018-12-27,1,2018-12-13,1.0
3272,4299,0,2018-11-27,2018-11-27,2018-12-27,1,2018-12-13,0.0
3272,4299,1,2019-02-15,2019-02-15,2019-03-15,1,2019-03-01,1.0
3273,4300,0,2018-11-27,2018-11-27,2018-12-27,1,2018-12-13,1.0
3274,4301,0,2018-11-27,2018-11-27,2018-12-27,1,2018-12-13,0.0
3274,4301,1,2018-12-28,2018-12-28,2019-01-28,1,2019-01-14,0.0
2507,4302,0,2018-11-27,2018-11-27,2019-02-27,3,2019-02-13,1.0
2507,4303,0,2018-11-27,2018-11-27,2019-02-27,3,2019-02-13,1.0
3275,4304,0,2018-11-27,2018-11-27,2018-12-27,1,2018-12-13,0.0
1346,4305,0,2018-11-27,2018-11-27,2018-12-27,1,2018-12-13,0.0
1346,4305,1,2018-12-25,2018-12-27,2019-01-27,1,2019-01-13,0.0
1346,4305,2,2019-01-21,2019-01-27,2019-02-27,1,2019-02-13,0.0
1346,4305,3,2019-02-26,2019-02-27,2019-03-27,1,2019-03-13,0.0
1346,4305,4,2019-03-28,2019-03-28,2019-04-28,1,2019-04-14,0.0
3115,4306,0,2018-11-27,2018-11-27,2018-12-27,1,2018-12-13,1.0
3276,4307,0,2018-11-27,2018-11-27,2019-02-27,3,2019-02-13,0.0
3276,4307,1,2019-02-20,2019-02-27,2019-03-27,1,2019-03-13,0.0
3276,4307,2,2019-03-20,2019-03-27,2019-04-27,1,2019-04-13,0.0
2743,4308,0,2018-11-27,2018-11-27,2018-12-27,1,2018-12-13,1.0
2743,4309,0,2018-11-28,2018-11-28,2018-12-28,1,2018-12-14,1.0
3277,4310,0,2018-11-28,2018-11-28,2019-02-28,3,2019-02-14,1.0
3278,4311,0,2018-11-28,2018-11-28,2018-12-28,1,2018-12-14,1.0
3279,4312,0,2018-11-28,2018-11-28,2018-12-28,1,2018-12-14,1.0
2507,4313,0,2018-11-28,2018-11-28,2019-02-28,3,2019-02-14,1.0
838,4314,0,2018-11-28,2018-11-28,2018-12-28,1,2018-12-14,1.0
3280,4315,0,2018-11-28,2018-11-28,2018-12-28,1,2018-12-14,0.0
3280,4315,1,2019-01-31,2019-01-31,2019-02-28,1,2019-02-14,0.0
3280,4315,2,2019-03-02,2019-03-02,2019-04-02,1,2019-03-19,0.0
3280,4315,3,2019-03-29,2019-04-02,2019-05-02,1,2019-04-18,0.0
1346,4317,0,2018-11-28,2018-11-28,2018-12-28,1,2018-12-14,0.0
1346,4317,1,2018-12-25,2018-12-28,2019-01-28,1,2019-01-14,0.0
1346,4317,2,2019-01-21,2019-01-28,2019-02-28,1,2019-02-14,1.0
1346,4318,0,2018-11-28,2018-11-28,2018-12-28,1,2018-12-14,0.0
1346,4318,1,2018-12-25,2018-12-28,2019-01-28,1,2019-01-14,0.0
1346,4318,2,2019-01-21,2019-01-28,2019-02-28,1,2019-02-14,0.0
1346,4318,3,2019-02-27,2019-02-28,2019-03-28,1,2019-03-14,0.0
1346,4318,4,2019-03-26,2019-03-28,2019-04-28,1,2019-04-14,0.0
3115,4319,0,2018-11-28,2018-11-28,2018-12-28,1,2018-12-14,1.0
3282,4320,0,2018-11-28,2018-11-29,2018-12-29,1,2018-12-15,0.0
3282,4320,1,2018-12-31,2018-12-31,2019-01-31,1,2019-01-17,0.0
3282,4320,2,2019-02-01,2019-02-01,2019-03-01,1,2019-02-15,0.0
3282,4320,3,2019-03-01,2019-03-01,2019-04-01,1,2019-03-18,0.0
3282,4320,4,2019-03-01,2019-04-01,2019-05-01,1,2019-04-17,1.0
2868,4321,0,2018-11-28,2018-11-28,2018-12-28,1,2018-12-14,1.0
3283,4322,0,2018-11-28,2018-11-28,2018-12-28,1,2018-12-14,1.0
3285,4324,0,2018-11-28,2018-11-28,2018-12-28,1,2018-12-14,1.0
3286,4325,0,2018-11-28,2018-11-28,2019-02-28,3,2019-02-14,0.0
3286,4325,1,2019-02-24,2019-02-28,2019-03-28,1,2019-03-14,0.0
3286,4325,2,2019-03-25,2019-03-28,2019-04-28,1,2019-04-14,0.0
1633,4326,0,2018-11-28,2018-11-28,2018-12-28,1,2018-12-14,0.0
1633,4326,1,2018-12-21,2018-12-28,2019-01-28,1,2019-01-14,0.0
1633,4326,2,2019-01-21,2019-01-28,2019-02-28,1,2019-02-14,0.0
1633,4326,3,2019-02-21,2019-02-28,2019-03-28,1,2019-03-14,0.0
1633,4326,4,2019-03-22,2019-03-28,2019-04-28,1,2019-04-14,0.0
3287,4327,0,2018-11-28,2018-11-28,2018-12-28,1,2018-12-14,1.0
3288,4328,0,2018-11-28,2018-11-28,2018-12-28,1,2018-12-14,1.0
1620,4330,0,2018-11-28,2018-11-28,2018-12-28,1,2018-12-14,1.0
3290,4331,0,2018-11-28,2018-11-28,2018-12-28,1,2018-12-14,1.0
3291,4332,0,2018-11-28,2018-11-28,2019-02-28,3,2019-02-14,1.0
3292,4333,0,2018-11-29,2018-11-29,2018-12-29,1,2018-12-15,1.0
3294,4335,0,2018-11-29,2018-11-29,2018-12-29,1,2018-12-15,0.0
3294,4335,1,2019-01-04,2019-01-04,2019-02-04,1,2019-01-21,0.0
3294,4335,2,2019-02-04,2019-02-04,2019-03-04,1,2019-02-18,0.0
3294,4335,3,2019-03-02,2019-03-04,2019-04-04,1,2019-03-21,0.0
3294,4335,4,2019-03-30,2019-04-04,2019-05-04,1,2019-04-20,0.0
3295,4336,0,2018-11-29,2018-11-29,2018-12-29,1,2018-12-15,0.0
3295,4336,1,2019-02-12,2019-02-12,2019-03-12,1,2019-02-26,0.0
3295,4336,2,2019-03-13,2019-03-13,2019-04-13,1,2019-03-30,1.0
3296,4337,0,2018-11-29,2018-11-29,2019-02-28,3,2019-02-14,0.0
1427,4338,0,2018-11-29,2018-11-29,2018-12-29,1,2018-12-15,1.0
3297,4339,0,2018-11-29,2018-11-29,2019-02-28,3,2019-02-14,1.0
3298,4340,0,2018-11-29,2018-11-29,2018-12-29,1,2018-12-15,0.0
3298,4340,1,2019-01-18,2019-01-18,2019-02-18,1,2019-02-04,0.0
1883,4341,0,2018-11-29,2018-11-29,2018-12-29,1,2018-12-15,0.0
1883,4341,1,2018-12-21,2018-12-29,2019-01-29,1,2019-01-15,1.0
3299,4342,0,2018-11-29,2018-11-29,2018-12-29,1,2018-12-15,0.0
3299,4342,1,2018-12-30,2018-12-30,2019-01-30,1,2019-01-16,0.0
3299,4342,2,2019-02-06,2019-02-06,2019-03-06,1,2019-02-20,0.0
3299,4342,3,2019-03-25,2019-03-25,2019-04-25,1,2019-04-11,0.0
3300,4343,0,2018-11-29,2018-11-29,2018-12-29,1,2018-12-15,0.0
3300,4343,1,2018-12-18,2018-12-29,2019-01-29,1,2019-01-15,0.0
3300,4343,2,2019-01-16,2019-01-29,2019-02-28,1,2019-02-14,0.0
3300,4343,3,2019-02-18,2019-02-28,2019-03-28,1,2019-03-14,0.0
3300,4343,4,2019-03-27,2019-03-28,2019-04-28,1,2019-04-14,0.0
3301,4344,0,2018-11-29,2018-11-29,2018-12-29,1,2018-12-15,0.0
3301,4344,1,2018-12-27,2018-12-29,2019-01-29,1,2019-01-15,0.0
3301,4344,2,2019-01-29,2019-01-29,2019-02-28,1,2019-02-14,0.0
3301,4344,3,2019-03-07,2019-03-07,2019-04-07,1,2019-03-24,0.0
3301,4344,4,2019-04-09,2019-04-09,2019-05-09,1,2019-04-25,0.0
3302,4345,0,2018-11-29,2018-11-29,2018-12-29,1,2018-12-15,0.0
3302,4345,1,2018-12-31,2018-12-31,2019-01-31,1,2019-01-17,1.0
3303,4346,0,2018-11-29,2018-11-29,2018-12-29,1,2018-12-15,0.0
3304,4347,0,2018-11-29,2018-11-29,2018-12-29,1,2018-12-15,1.0
3305,4348,0,2018-11-29,2018-11-29,2018-12-29,1,2018-12-15,0.0
3305,4348,1,2018-12-30,2018-12-30,2019-01-30,1,2019-01-16,0.0
